Attacker,Bot,Attack Block,Attack Gas Price,Victim Sender,Victim Receiver,Victim Block,Victim Gas Price,Cost,Profit,Bot Cluster ID,Gas Price Delta,Block Delta
0xBa411E2E417794a327503C772684e85738a698b2,0x0E3358cA80A0e6Ef98C49747e2533b525d2a7A3b,1929171,21.612736762,0x00bba23f50f25d550FCBf818C98d3C51dC612842,0x18a672E11D637fffADccc99B152F4895Da069601,1929189,20.0,0.05205155880890991,3.5279177835765156,1,1.6127367620000008,18
0xC9D81352fBdb0294b091e51d774A0652ef776D99,0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,6058392,5.000000001,0x98Ac18627bF2205A816EEE7fbC919a7DB83A4908,0x12459C951127e0c374FF9105DdA097662A027093,6058393,1.6,0.5631825625005502,106.58474497258597,2,3.400000001,1
0xC9D81352fBdb0294b091e51d774A0652ef776D99,0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,6058392,5.000000001,0xB036AE3d480A5EFf5A22ce3F9Db669E326e5f937,0x12459C951127e0c374FF9105DdA097662A027093,6058395,1.0,0.5631825625005502,106.58474497258597,2,4.000000001,3
0x125D657d5Cd16Bf4864a2850D3F2541d9a0F3b50,0x3aCd4658a768d7C52BDEda2e8Bd8b7947A70C78B,6465900,8.0,0x406c6cA639c42F038dDa19dF4897945006AB9aAB,0x4fC996F4AC70427c1402db2B72ff135fb049d559,6465900,2.3,0.09461855055625183,2.18574215193314,3,5.7,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6013474,33.000000001,0x7133497069c9eBF3bd099cA00d962c9e687565Aa,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6013474,11.0,3.074271041505061,9.225125410675554,4,22.000000000999997,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6013511,33.000000001,0x7133497069c9eBF3bd099cA00d962c9e687565Aa,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6013511,11.0,3.0723468692600395,3.7606511597291914,4,22.000000000999997,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6013674,18.000000001,0x98bbdCFff138A3028CfcB35421Ac7Fa405246F9A,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6013676,6.0,1.6779246620878716,0.5997413475752054,4,12.000000001,2
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6038393,12.000000001,0x83d8F20349a6Ebc1Bd8C556223fA36ADBe436853,0x818ebd30145c9d7C697978bf24c905D9E8A194eC,6038397,4.0,0.18827802726583928,4.420415311994859,4,8.000000001,4
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6013998,15.000000001,0x98bbdCFff138A3028CfcB35421Ac7Fa405246F9A,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6014003,5.0,1.3973959280076604,0.8802700816554165,4,10.000000001,5
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6014102,15.000000001,0x98bbdCFff138A3028CfcB35421Ac7Fa405246F9A,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6014104,5.0,1.396958616133776,0.4251741915966857,4,10.000000001,2
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6014126,15.000000001,0x98bbdCFff138A3028CfcB35421Ac7Fa405246F9A,0x3f1603602e870BD4c6953333B35eC988eEde4f9C,6014132,5.0,1.396958616133776,0.06074763005059335,4,10.000000001,6
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5713302,42.0,0x98bbdCFff138A3028CfcB35421Ac7Fa405246F9A,0xA8B30Fb2B8D3331756ad2fe2Bd14f92440d0Bf90,5713321,14.0,4.586010703872291,1.1312604311221777,4,28.0,19
0xC533a4e3350deecaA0bf0fcba92D4a6138013b18,0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,6579776,11.385000001,0x3B8a67Ad64160e0b977B6dD877e0fB98878aB902,0x12459C951127e0c374FF9105DdA097662A027093,6579776,10.5,0.7487639890718836,0.5184949455433476,2,0.8850000009999999,0
0x2CA860aD6B4D2C79A88fb5B1628810f2BF487287,0x1c7ABF4fe3891f01048Dc3A6Cce2Fa272AAfb8C0,6346565,9.1,0xc37027c11b6b416462aA7B589e6f7937CE220327,0x12459C951127e0c374FF9105DdA097662A027093,6346565,7.474999999,0.24027240415194134,2197.8109467985228,5,1.625000001,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5646898,30.0,0x29f5e18faF041436292EeF62f47Afa7eb3a70781,0xDc1d53DC4F8E44C2FabE22e76236bcDFFAb77124,5646900,10.0,1.3827493576321308,5.4757181821578165,4,20.0,2
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5849729,3.000000001,0x45D3bcEe18876fD47e49EB00646Acfe4B9aB18AC,0x08AC2E0e625f0a2E5Dd750325156512c01600457,5849730,1.0,0.2793002561395929,0.17641817449107453,4,2.000000001,1
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7270971,9.400002223,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x6011EAa54B5cF8671Ae02F6F51C3fFF7Bc266cDb,7270972,9.400000001,0.08744410841399766,1.2907745568505764,4,2.221999999107993e-06,1
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5648946,15.0,0x905645594E7C50EB658fa9bA30B69Af3F15e4aaF,0xDc1d53DC4F8E44C2FabE22e76236bcDFFAb77124,5648950,5.0,0.7094874128624234,6.3286592536298825,4,10.0,4
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5648946,15.0,0x905645594E7C50EB658fa9bA30B69Af3F15e4aaF,0xDc1d53DC4F8E44C2FabE22e76236bcDFFAb77124,5648957,10.0,0.7094874128624234,6.3286592536298825,4,5.0,11
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5649415,60.0,0xE795f2201C477de5eB6D35E91f951Cb5cBDD08bc,0xDc1d53DC4F8E44C2FabE22e76236bcDFFAb77124,5649415,20.0,2.837949651449694,4.200197015042613,4,40.0,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6453763,6.000000001,0x406c6cA639c42F038dDa19dF4897945006AB9aAB,0xE17dBB844Ba602E189889D941D1297184ce63664,6453782,3.0,0.0686411956320771,175.42607783598837,4,3.000000001,19
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,6031931,9.000000001,0x83d8F20349a6Ebc1Bd8C556223fA36ADBe436853,0x11ab8e468A6E4e0f69bfD35e4e5a941043f51Fd3,6031931,3.0,0.14810370430290198,0.320633788018813,4,6.000000001,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5751235,18.000000001,0x45D3bcEe18876fD47e49EB00646Acfe4B9aB18AC,0x94A657a8A3973F7E15E38871bC9B5ddF9081fe17,5751236,6.0,2.0417587635343573,3.909502643195636,4,12.000000001,1
0x55aE3f67039c332F55bE00c1d33D989d2DA108C5,0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,7827583,53.502501051,0x3d0a3A99667F0a201468FB5C0Cd8a630fd4C2f89,0x8d12A197cB00D4747a1fe03395095ce2A5CC6819,7827587,4.0,2.1090964888705663,11.396460837588762,2,49.502501051,4
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,5751959,12.000000001,0x45D3bcEe18876fD47e49EB00646Acfe4B9aB18AC,0x94A657a8A3973F7E15E38871bC9B5ddF9081fe17,5751962,4.0,1.363000736565015,10.539522076894972,4,8.000000001,3
0x2CA860aD6B4D2C79A88fb5B1628810f2BF487287,0x1c7ABF4fe3891f01048Dc3A6Cce2Fa272AAfb8C0,6379494,14.0,0xc37027c11b6b416462aA7B589e6f7937CE220327,0x12459C951127e0c374FF9105DdA097662A027093,6379496,11.5,0.967672041269222,2473.132506904013,5,2.5,2
0x3Cac116a1488A8F9d0aB5fF1B11AAe6ECa17093E,0xC953F256672B4F4159aEAe95005c6BbC7cF26e8A,8330748,4.4,0xb6aa2932e1AA279f5DA11c4450683bAd037F2486,0x30E0130141B3f113480a5941ca180Ad8C5F98612,8330754,1.0,0.22811368248664426,1.1141663830578377,6,3.4000000000000004,6
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7232116,10.000001111,0x91BbA529a4e469758CD3832305586fD1e8161eDd,0x84Bf30CEeD26eCC9cEd8A55ca1aC1D80cb02E0e4,7232116,10.0,0.2780084822860512,1449.5949588819662,4,1.1109999995539965e-06,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,9088832,10.001111,0x6e3F658B0d6F5921A3eac7752dE7e1C000B1D774,0xB6AC6C1b15bD1c872B48Aa3F36793E23092cd83C,9088832,10.0,0.2280470236586358,0.19078598322869394,4,0.001110999999999862,0
0x48C6022ABfFf233cc257E783dA2Be7F4E4aa9434,0xfb973dd7Ef0FF4Bf6f415Edca97fD07dAc97A1D9,9190007,6.75,0xF604D313a43F87b7D19DE1477c9cc4a2c9D7ea8e,0x76481cAa104B5f6BCcB540Dae4CEfaF1c398EBea,9190008,6.0,0.31329553500336543,2.3816782608663405,6,0.75,1
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7510180,5074.344969937,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x044617742e9F9103173CB9774246239A92931a0a,7510180,5074.344967715,32.29722099773136,14.926446744652132,4,2.2220001483219676e-06,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7234372,9.000001111,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x84Bf30CEeD26eCC9cEd8A55ca1aC1D80cb02E0e4,7234372,9.000000001,0.26699636689790784,271.9135130015642,4,1.1099999994712562e-06,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7234415,14.000002223,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x84Bf30CEeD26eCC9cEd8A55ca1aC1D80cb02E0e4,7234415,14.000000001,0.3759234283619885,269.92733303100624,4,2.221999999107993e-06,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7234427,15.75014445,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x84Bf30CEeD26eCC9cEd8A55ca1aC1D80cb02E0e4,7234427,15.750142228,0.4229176684781835,269.2692303274002,4,2.22200000088435e-06,0
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7234427,15.75014445,0x9D22a13c36E10B9630dDa6A3A3C0aF2076AB88D5,0x84Bf30CEeD26eCC9cEd8A55ca1aC1D80cb02E0e4,7234428,14.0,0.4229176684781835,269.2692303274002,4,1.7501444500000005,1
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,9370031,1.001111,0xa1907f8a8baDdB4d20DB0BD11bAf076b8648B093,0xe687Bb4e7e0E1530Ee131C4326689e94F84f9cb7,9370033,1.0,0.03598128163483643,2.3403288186610745,4,0.0011110000000000841,2
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,9370053,1.651111,0xa1907f8a8baDdB4d20DB0BD11bAf076b8648B093,0xe687Bb4e7e0E1530Ee131C4326689e94F84f9cb7,9370055,1.65,0.08584226763616125,2.2904678326597496,4,0.0011110000000000841,2
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7514362,131.683732585,0x498B859D2e59958E209d7DD262324C8D31b12B12,0x044617742e9F9103173CB9774246239A92931a0a,7514362,131.683730363,0.880671823039334,3.158707012697262,4,2.2220000062134204e-06,0
0x527E412E2C3c7714aEa64003f916dEC786463780,0xC1d78F0822E0ca30adfF484311A77ec7cA3dBBA9,8743918,9.0,0x07Ae147cF4c3EF64a54dAcD66d2cA8a3EE9D70E4,0x76481cAa104B5f6BCcB540Dae4CEfaF1c398EBea,8743923,1.0,0.43109879174736315,10.759632283485152,6,8.0,5
0x541fB7476aab8d6E19904461932Cc9C9cf0F8d7C,0xC798D5Ed657adeF1cA7bc6090c590319dfFE8979,7318503,2.000001111,0x95af953BBE9125e706EAE7Ffe22E85Cb7eC4523F,0x044617742e9F9103173CB9774246239A92931a0a,7318503,2.0,0.011060030005627748,0.9869319136346668,4,1.1109999999980857e-06,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10046428,20.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10046428,20.0,0.5143709390888543,0.08752896307247873,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10046607,22.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10046607,22.0,1.0468572354062506,111.83547845997326,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10046714,23.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10046715,23.0,0.8124235768962771,0.03698853117643456,7,1.000000082740371e-09,1
0x010EA068Fe008F2D846fF3c2F2922C432edEe051,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9971663,19.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0x2B6D87F12B106E1D3fA7137494751566329d1045,9971665,19.0,0.9278163318795923,1.766896441428354,7,1.000000082740371e-09,2
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9971763,27.000000001,0x06A65bEafC02635bf85aa2FC3B86A7F236c0ae9D,0x3C6D9547Be2132ee11249D4150C6BCc80a8e83C1,9971763,27.0,4.4801291081581915,45.09595060494679,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10046952,17.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10046952,17.0,3.3642367662207198,502.72490160139745,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121258,17.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10121258,17.0,2.4315987825740795,224.418903821366,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121276,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10121276,16.0,1.1305074175200958,0.04879843022766576,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121289,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10121289,16.0,0.759482284190762,0.02120021055951876,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121294,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10121295,16.0,0.8314640109487875,0.19624630747340566,7,1.000000082740371e-09,1
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121301,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10121301,16.0,1.0761886833513763,225.7743139205887,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10121316,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x67933Cccf3f6b40148271f5E7b5408fD1D5B2837,10121316,16.0,2.296654286367876,1853.7529124731418,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047061,19.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,10047061,19.0,0.7015810250085156,83.9434635275105,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10096449,30.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0x2B6D87F12B106E1D3fA7137494751566329d1045,10096449,30.0,1.8000575778940562,2141.776358874784,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10021426,20.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10021426,20.0,2.6304027972327204,97.49699445281449,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10021431,20.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10021431,20.0,1.4518232296229356,98.67557402042428,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972019,30.178710939,0x06A65bEafC02635bf85aa2FC3B86A7F236c0ae9D,0x3C6D9547Be2132ee11249D4150C6BCc80a8e83C1,9972019,30.178710938,2.0161036261334275,47.55997608697156,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047182,17.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10047182,17.0,1.499378437684693,17.314344178211893,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047208,15.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10047208,15.0,1.4161540543272244,17.39756856156936,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047234,16.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10047234,16.0,1.902696487470339,16.911026128426247,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047262,15.000000001,0xdd5a1C148Ca114af2F4EBC639ce21fEd4730a608,0x2B6D87F12B106E1D3fA7137494751566329d1045,10047262,15.0,1.531093670598315,17.28262894529827,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047271,16.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,10047271,16.0,0.7588191421567156,175.38843730196552,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972138,22.500000001,0x06A65bEafC02635bf85aa2FC3B86A7F236c0ae9D,0x3C6D9547Be2132ee11249D4150C6BCc80a8e83C1,9972138,22.5,3.560520096316251,46.015559616788735,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047285,15.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0x2B6D87F12B106E1D3fA7137494751566329d1045,10047287,15.0,0.653219034070393,171.85733900704378,7,1.000000082740371e-09,2
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047318,15.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,10047318,15.0,0.5337471920208309,83.17212194296754,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x581cdeA80ebE14A8240eE11ADe3dd8973010967A,9997323,10.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,9997323,10.0,1.6742287737213355,0.0018818212294699666,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10047347,15.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,10047347,15.0,0.7558601198666519,82.9673434652487,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972352,24.750000351,0x06A65bEafC02635bf85aa2FC3B86A7F236c0ae9D,0x3C6D9547Be2132ee11249D4150C6BCc80a8e83C1,9972352,24.75000035,1.869207967971814,0.2507737590450314,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972394,22.500000001,0x06A65bEafC02635bf85aa2FC3B86A7F236c0ae9D,0x3C6D9547Be2132ee11249D4150C6BCc80a8e83C1,9972394,22.5,2.5181549990394445,47.05792471406554,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10022110,15.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10022110,15.0,1.7948917334157857,468.8038753418061,7,1.000000082740371e-09,0
0x159Af4639629f9a8388574AD9E019f7EFb9d98D6,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10022145,15.000000001,0xF27696C8BCa7D54D696189085Ae1283f59342fA6,0x2B6D87F12B106E1D3fA7137494751566329d1045,10022145,15.0,1.624674156805385,2117.0710516541935,7,1.000000082740371e-09,0
0x010EA068Fe008F2D846fF3c2F2922C432edEe051,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048019,15.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10048019,15.0,0.5067034064448074,159.40993882867616,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048024,15.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10048024,15.0,0.5708685481167312,157.4644014254146,7,1.000000082740371e-09,0
0x2Ef09B25EFee21565E51f2dD033260FD5637Bc2C,0xd0Ac3CaBf268371bfCfF1Fb38a7736B962d7b03B,9173746,5.0,0x498B859D2e59958E209d7DD262324C8D31b12B12,0xe559835D7979dAe994331DEfaEc2FBA057E56C27,9173746,3.000000001,0.05701714114255535,0.44829157961478416,8,1.999999999,0
0x2Ef09B25EFee21565E51f2dD033260FD5637Bc2C,0xd0Ac3CaBf268371bfCfF1Fb38a7736B962d7b03B,9173746,5.0,0x5E1f6EE5E2a791Dc769C0bbc436491D69C9ccD99,0xe559835D7979dAe994331DEfaEc2FBA057E56C27,9173748,3.0,0.05701714114255535,0.44829157961478416,8,2.0,2
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048052,16.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10048059,16.0,1.7863363571876507,276.72574078891677,7,1.000000082740371e-09,7
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048066,16.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10048066,16.0,0.5334093009790468,112.72816873843675,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048106,20.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0x2B6D87F12B106E1D3fA7137494751566329d1045,10048106,20.0,0.7511322181231525,111.63682081845015,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x40DDE6092a77eC2d00eB4fa14f0c5d92d835d673,10048184,18.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,10048184,18.0,0.7787966370770667,11.019852477442859,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972876,23.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,9972878,23.0,1.3884078580736987,0.23781149671542776,7,1.000000082740371e-09,2
0x498B859D2e59958E209d7DD262324C8D31b12B12,0x581cdeA80ebE14A8240eE11ADe3dd8973010967A,9998085,11.288782366,0xB1571B981BC888a171EAA5c7Ad470c4e24B91aA5,0xc1a36ED02bDaf0CbC74b994Ac3Cf6dEeaF427013,9998085,11.288782365,2.123413076365266,39.881528818564284,7,1.000000082740371e-09,0
0x498B859D2e59958E209d7DD262324C8D31b12B12,0xf261fA1a1F649f9045fdDc157A503D5a832c0897,9972914,23.000000001,0x0385b3F162a0e001b60Ecb84D3CB06199d78f666,0xcd23f51912ea8Fff38815f628277731C25c7Fb02,9972916,23.0,1.6817594369648379,429.41458589438287,7,1.000000082740371e-09,2
